,player,team,game,points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment
413,Danuel_House Jr.,Houston Rockets,9079,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
414,Danuel_House Jr.,Houston Rockets,9092,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
415,Danuel_House Jr.,Houston Rockets,8380,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
416,Danuel_House Jr.,Houston Rockets,8396,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
417,Danuel_House Jr.,Houston Rockets,8410,5.0,,20:58,2.0,4.0,50.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-4,
418,Danuel_House Jr.,Houston Rockets,8419,0.0,,0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
419,Danuel_House Jr.,Houston Rockets,8440,2.0,SG,20:45,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0,
420,Danuel_House Jr.,Houston Rockets,8454,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
421,Danuel_House Jr.,Houston Rockets,8467,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
422,Danuel_House Jr.,Houston Rockets,8480,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
423,Danuel_House Jr.,Houston Rockets,8503,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
424,Danuel_House Jr.,Houston Rockets,9234,6.0,,16:02,2.0,7.0,28.6,1.0,3.0,33.3,1.0,5.0,20.0,0.0,2.0,2.0,7.0,3.0,1.0,2.0,0.0,1,
425,Danuel_House Jr.,Houston Rockets,9244,9.0,,18:05,3.0,8.0,37.5,1.0,1.0,100,2.0,5.0,40.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,9,
426,Danuel_House Jr.,Houston Rockets,9259,6.0,SG,13:22,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,-1,
427,Danuel_House Jr.,Houston Rockets,9274,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
428,Danuel_House Jr.,Houston Rockets,9286,,,,,,,,,,,,,,,,,,,,,,DNP - Injury / Illness
429,Danuel_House Jr.,Houston Rockets,9294,,,,,,,,,,,,,,,,,,,,,,NWT - Injury / Illness
